Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Bedding size (product.metafields.shopify.bedding-size),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
britonale-5-pc-queen-bedroom-set-with-2ns,Furniture of America - BRITONALE 5 Pc. Queen Bedroom Set w/ 2NS (FM7218GY-Q-5PC-2NS),"<p><span style=""color: Rustic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>BRITONALE 5 Pc. Bedroom Set w/2NS brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room. A Rustic Farmhouse profile gives the space a refined, approachable look. Crafted with Melamine Paper, Engineered Wood, Rubberwood, Metal, then finished in Rustic Gray tones to suit a range of interiors.<br>Product Dimensions: 64.5"" W x 85""D x 57"" H<br><strong>Size:</strong> Queen<br>Features<br>- Rustic Farmhouse<br>- Farmhouse Headboard<br>- Center Metal Glides<br>- English Front &amp; Back<br>- Antique Brass Color Drop Handles<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Rustic Gray<br>- <strong>Drawer Dresser 6</strong>: color: Rustic Gray</p>
<p><strong>Materials:</strong> Melamine Paper, Engineered Wood, Rubberwood, Metal<br><strong>Color:</strong> Rustic Gray<br><strong>Weight:</strong> 418.86 lbs<br>
Volume : 57.2 CUFT</p><br>SKU : FM7218GY-Q-5PC-2NS",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, BRITONALE, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM7218GY-Q-5PC-2NS,189992.0176,shopify,deny,manual,1910,1917,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-1-Z_86bd7608-d689-495e-8369-545f5dce7364.jpg?v=1773558862,1,britonale-5-pc-queen-bedroom-set-with-2ns,FALSE,BRITONALE 5 Pc. Queen Bedroom Set w/ 2NS | GOODDEGG,The BRITONALE Bedroom w/ 2NS creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-1-Z_86bd7608-d689-495e-8369-545f5dce7364.jpg?v=1773558862,lb,,849,Active,418.86,57.2,"64.5""W X 85""D X 57""H",Rustic Gray
britonale-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-2_1df8c05b-9e19-47f9-8897-de84f2172cba.jpg?v=1773558862,2,britonale-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
britonale-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-3_316c0be2-73fb-4b59-ac46-e1d53ec88e70.jpg?v=1773558862,3,britonale-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
britonale-4-pc-queen-bedroom-set,Furniture of America - BRITONALE 4 Pc. Queen Bedroom Set (FM7218GY-Q-4PC),"<p><span style=""color: Rustic Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>BRITONALE 4 Pc. Bedroom Set completes the bedroom with a relaxed, pulled-together look. As a bedroom bedroom set, it is designed to coordinate with matching pieces. The Rustic Farmhouse character adds definition without feeling heavy. Built from Melamine Paper, Engineered Wood, Rubberwood, Metal and finished in Rustic Gray tones for a clean, cohesive look.<br>Product Dimensions: 64.5"" W x 85""D x 57"" H<br><strong>Size:</strong> Queen<br>Features<br>- Rustic Farmhouse<br>- Farmhouse Headboard<br>- Center Metal Glides<br>- English Front &amp; Back<br>- Antique Brass Color Drop Handles<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Rustic Gray<br>- <strong>Drawer Dresser 6</strong>: color: Rustic Gray</p>
<p><strong>Materials:</strong> Melamine Paper, Engineered Wood, Rubberwood, Metal<br><strong>Color:</strong> Rustic Gray<br><strong>Weight:</strong> 372.56 lbs<br>
Volume : 49.7 CUFT</p><br>SKU : FM7218GY-Q-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, BRITONALE, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,FM7218GY-Q-4PC,168990.0105,shopify,deny,manual,1640,1647,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-1-Z_3fb2be41-5a9c-4f11-abf4-794cf48e16e9.jpg?v=1773558864,1,britonale-4-pc-queen-bedroom-set,FALSE,BRITONALE 4 Pc. Queen Bedroom Set | GOODDEGG,The BRITONALE Bedroom creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-1-Z_3fb2be41-5a9c-4f11-abf4-794cf48e16e9.jpg?v=1773558864,lb,,729,Active,372.56,49.7,"64.5""W X 85""D X 57""H",Rustic Gray
britonale-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-2_2463d2ad-890f-4a80-a069-1e3e837d2b4b.jpg?v=1773558864,2,britonale-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
britonale-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM7218GY-3_4b0a66d9-d091-4d3c-8e0c-b17ba38ab6bd.jpg?v=1773558864,3,britonale-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-5-pc-queen-bedroom-set-with-chest,Furniture of America - BRANDT 5 Pc. Queen Bedroom Set w/ Chest (CM7302CH-Q-5PC-CHEST),"<p><span style=""color: Brown Cherry""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>BRANDT 5 Pc. Bedroom Set w/Chest brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room. A Transitional profile gives the space a refined, approachable look. Built from Solid Wood, Wood Veneer, Others and finished in Brown Cherry tones for a clean, cohesive look.<br>Product Dimensions: 91 3 / 4"" L x 64 3 / 4"" W x 54"" H<br><strong>Size:</strong> Queen<br>Features<br>- Storage Bed<br>- Wood Inlay Design<br>- Rail Drawers on Both Sides &amp; Footboard Drawers<br>- Felt-lined Top Drawers<br>- Insect Deterring Cedar Drawer &amp; English Dovetail Construction<br>- USB or Power Outlet &amp; Lighting in Night Stand<br>- Mattress Ready</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/USB</strong>: color: Brown Cherry<br>- <strong>Dresser</strong>: color: Brown Cherry</p>
<p><strong>Materials:</strong> Solid Wood, Wood Veneer, Others<br><strong>Color:</strong> Brown Cherry<br><strong>Weight:</strong> 656.2 lbs<br>
Volume : 116.8 CUFT</p><br>SKU : CM7302CH-Q-5PC-CHEST",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, BRANDT, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,CM7302CH-Q-5PC-CHEST,297646.9957,shopify,deny,manual,3458,4014,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1_ada48baf-e053-48be-9ab5-f01da4318e2b.jpg?v=1773558866,1,brandt-5-pc-queen-bedroom-set-with-chest,FALSE,BRANDT 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The BRANDT Bedroom w/ Chest creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1_ada48baf-e053-48be-9ab5-f01da4318e2b.jpg?v=1773558866,lb,,1699,Active,656.2,116.8,"91 3/4""L X 64 3/4""W X 54""H",Brown Cherry
brandt-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-3_59caa7a1-4ef8-4295-ba6d-ac61d466ef72.jpg?v=1773558866,2,brandt-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1-Z_bbfcdd93-effb-40a7-8715-46d325411efc.jpg?v=1773558866,3,brandt-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-2_b8b58cae-9dd8-4b09-bb47-a0fff8c01be5.jpg?v=1773558866,4,brandt-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-5-pc-queen-bedroom-set-with-2ns,Furniture of America - BRANDT 5 Pc. Queen Bedroom Set w/ 2NS (CM7302CH-Q-5PC-2NS),"<p><span style=""color: Brown Cherry""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>BRANDT 5 Pc. Bedroom Set w/2NS completes the bedroom with a relaxed, pulled-together look. As a bedroom bedroom set, it is designed to coordinate with matching pieces. The Transitional character adds definition without feeling heavy. Finished in Brown Cherry tones, the Solid Wood, Wood Veneer, Others build keeps the look polished and practical.<br>Product Dimensions: 91 3 / 4"" L x 64 3 / 4"" W x 54"" H<br><strong>Size:</strong> Queen<br>Features<br>- Storage Bed<br>- Wood Inlay Design<br>- Rail Drawers on Both Sides &amp; Footboard Drawers<br>- Felt-lined Top Drawers<br>- Insect Deterring Cedar Drawer &amp; English Dovetail Construction<br>- USB or Power Outlet &amp; Lighting in Night Stand<br>- Mattress Ready</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/USB</strong>: color: Brown Cherry<br>- <strong>Dresser</strong>: color: Brown Cherry</p>
<p><strong>Materials:</strong> Solid Wood, Wood Veneer, Others<br><strong>Color:</strong> Brown Cherry<br><strong>Weight:</strong> 587 lbs<br>
Volume : 101.1 CUFT</p><br>SKU : CM7302CH-Q-5PC-2NS",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, BRANDT, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,CM7302CH-Q-5PC-2NS,266258.9933,shopify,deny,manual,3169,3687,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1_bc772c5c-498a-4549-9bbf-e221b30d8cd4.jpg?v=1773558868,1,brandt-5-pc-queen-bedroom-set-with-2ns,FALSE,BRANDT 5 Pc. Queen Bedroom Set w/ 2NS | GOODDEGG,The BRANDT Bedroom w/ 2NS creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1_bc772c5c-498a-4549-9bbf-e221b30d8cd4.jpg?v=1773558868,lb,,1559,Active,587,101.1,"91 3/4""L X 64 3/4""W X 54""H",Brown Cherry
brandt-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-3_ee3e8a38-06ec-44ee-a89b-cf044d61e932.jpg?v=1773558868,2,brandt-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1-Z_25e7820f-df4c-49dc-9d28-c27ceae2a054.jpg?v=1773558868,3,brandt-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-2_1529a5c3-f07b-4322-9bae-79c61fc37fa7.jpg?v=1773558868,4,brandt-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-4-pc-queen-bedroom-set,Furniture of America - BRANDT 4 Pc. Queen Bedroom Set (CM7302CH-Q-4PC),"<p><span style=""color: Brown Cherry""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with BRANDT 4 Pc. Bedroom Set. Designed as a bedroom bedroom set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. With Solid Wood, Wood Veneer, Others construction and Brown Cherry tones, it blends durability with visual warmth.<br>Product Dimensions: 91 3 / 4"" L x 64 3 / 4"" W x 54"" H<br><strong>Size:</strong> Queen<br>Features<br>- Storage Bed<br>- Wood Inlay Design<br>- Rail Drawers on Both Sides &amp; Footboard Drawers<br>- Felt-lined Top Drawers<br>- Insect Deterring Cedar Drawer &amp; English Dovetail Construction<br>- USB or Power Outlet &amp; Lighting in Night Stand<br>- Mattress Ready</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/USB</strong>: color: Brown Cherry<br>- <strong>Dresser</strong>: color: Brown Cherry</p>
<p><strong>Materials:</strong> Solid Wood, Wood Veneer, Others<br><strong>Color:</strong> Brown Cherry<br><strong>Weight:</strong> 533 lbs<br>
Volume : 90.1 CUFT</p><br>SKU : CM7302CH-Q-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, BRANDT, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Title,Default Title,,,,,,,,CM7302CH-Q-4PC,241765.0054,shopify,deny,manual,3200,3207,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1_27764778-2452-4bd0-a7bd-cff0f650f720.jpg?v=1773558870,1,brandt-4-pc-queen-bedroom-set,FALSE,BRANDT 4 Pc. Queen Bedroom Set | GOODDEGG,The BRANDT Bedroom creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1_27764778-2452-4bd0-a7bd-cff0f650f720.jpg?v=1773558870,lb,,1359,Active,533,90.1,"91 3/4""L X 64 3/4""W X 54""H",Brown Cherry
brandt-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-3_2ce7cfe4-94fa-4094-880e-f6e70b915226.jpg?v=1773558870,2,brandt-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-1-Z_8b92991b-f00a-4593-ae00-8064612e8687.jpg?v=1773558870,3,brandt-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brandt-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7302CH-2_6da68189-0e44-4649-a5d7-c42c0a81c0f4.jpg?v=1773558870,4,brandt-4-pc-queen-bedroom-set,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,Furniture of America - BRACHIUM 5 Pc. Queen Bedroom Set w/ Chest (CM7977SV-Q-5PC-CHEST),"<p><span style=""color: Silver""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>BRACHIUM 5 Pc. Bedroom Set w/Chest completes the bedroom with a relaxed, pulled-together look. As a bedroom bedroom set, it is designed to coordinate with matching pieces. The Contemporary character adds definition without feeling heavy. Built from Mirror, Leatherette, Solid Wood, Wood Veneer, Others and finished in Silver tones for a clean, cohesive look.<br>Product Dimensions: 88 1 / 4"" L x 63"" W x 62 1 / 4"" H<br><strong>Size:</strong> Queen<br>Features<br>- Button Tufted Headboard<br>- Crocodile-Textured Detail<br>- Felt-lined Top Drawers<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Silver<br>- <strong>Dresser</strong>: color: Silver<br>- <strong>Chest</strong>: color: Silver</p>
<p><strong>Materials:</strong> Mirror, Leatherette, Solid Wood, Wood Veneer, Others<br><strong>Color:</strong> Silver<br><strong>Weight:</strong> 598.4 lbs<br>
Volume : 90.9 CUFT</p><br>SKU : CM7977SV-Q-5PC-CHEST",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, BRACHIUM, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Color,Silver,,,,,,,,CM7977SV-Q-5PC-CHEST,271429.9917,shopify,deny,manual,3067,3774,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-1_79efb995-5ac3-4a1d-b278-d143a2d4b86d.jpg?v=1773558872,1,brachium-5-pc-queen-bedroom-set-with-chest,FALSE,BRACHIUM 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The BRACHIUM Bedroom w/ Chest creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-1_79efb995-5ac3-4a1d-b278-d143a2d4b86d.jpg?v=1773558872,lb,,1488,Active,598.4,90.9,"88 1/4""L X 63""W X 62 1/4""H",Silver
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,White,,,,,,,,CM7977WH-Q-5PC-CHEST,271429.9917,shopify,deny,manual,3067,3774,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-2_a57a0833-c8c7-4c3c-9451-1f2a947efa91.jpg?v=1773558872,2,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977WH-1-Z_6860d658-ae03-4afc-9945-5c8a60496eca.jpg?v=1773558872,lb,,1488,Active,598.4,90.9,"86 1/4""L X 63""W X 62 1/4""H",White
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-3_75bf1ca6-9b5e-4127-9ee2-44915fe393b0.jpg?v=1773558872,3,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-9_3d5297c0-d19e-474c-9cd8-aca39457d076.jpg?v=1773558872,4,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-5_ddf8e951-d8fb-4df5-8586-c23dbe567c54.jpg?v=1773558872,5,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-C-Z_cba0a4c1-0404-49aa-ac6e-91f199859902.jpg?v=1773558872,6,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977WH-1-Z_6860d658-ae03-4afc-9945-5c8a60496eca.jpg?v=1773558872,7,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977WH-2_3a9dbd86-f09f-4e06-b891-7277146aa8a5.jpg?v=1773558872,8,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977WH-4_bd3d2cda-280e-4677-8cfd-cb140af53371.jpg?v=1773558872,9,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977WH-6_bc65f18c-4656-4991-a918-9038d48b5695.jpg?v=1773558872,10,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977WH-7_51d3e83a-223b-42c9-aee9-551a9deee150.jpg?v=1773558872,11,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977WH-8_46aa5ee7-836b-4b13-9136-a9ba2b1bc299.jpg?v=1773558871,12,brachium-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
brachium-5-pc-queen-bedroom-set-with-2ns,Furniture of America - BRACHIUM 5 Pc. Queen Bedroom Set w/ 2NS (CM7977SV-Q-5PC-2NS),"<p><span style=""color: Silver""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>BRACHIUM 5 Pc. Bedroom Set w/2NS brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room. A Contemporary profile gives the space a refined, approachable look. With Mirror, Leatherette, Solid Wood, Wood Veneer, Others construction and Silver tones, it blends durability with visual warmth.<br>Product Dimensions: 88 1 / 4"" L x 63"" W x 62 1 / 4"" H<br><strong>Size:</strong> Queen<br>Features<br>- Button Tufted Headboard<br>- Crocodile-Textured Detail<br>- Felt-lined Top Drawers<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Silver<br>- <strong>Dresser</strong>: color: Silver</p>
<p><strong>Materials:</strong> Mirror, Leatherette, Solid Wood, Wood Veneer, Others<br><strong>Color:</strong> Silver<br><strong>Weight:</strong> 519.2 lbs<br>
Volume : 76.6 CUFT</p><br>SKU : CM7977SV-Q-5PC-2NS",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, BRACHIUM, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, LTL",TRUE,Color,Silver,,,,,,,,CM7977SV-Q-5PC-2NS,235505.0224,shopify,deny,manual,2702,3357,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-1_eeff4932-1159-46be-ba9c-818262813ea2.jpg?v=1773558874,1,brachium-5-pc-queen-bedroom-set-with-2ns,FALSE,BRACHIUM 5 Pc. Queen Bedroom Set w/ 2NS | GOODDEGG,The BRACHIUM Bedroom w/ 2NS creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7977SV-1_eeff4932-1159-46be-ba9c-818262813ea2.jpg?v=1773558874,lb,,1299,Active,519.2,76.6,"88 1/4""L X 63""W X 62 1/4""H",Silver
